luminosity,N,P,K,ph,EC,humidity,temperature,score,soil_quality
1029.0,154.8,128.0,222.2,6.02,1.29,43.71,33.81,76.84,Healthy
325.5,21.8,52.2,150.6,8.91,0.72,79.8,44.26,34.25,Poor
1144.9,19.3,65.1,84.7,8.57,1.31,56.44,5.32,47.46,Moderate
240.8,157.9,42.5,186.8,6.28,2.37,50.88,35.9,63.12,Moderate
234.5,252.1,106.5,73.5,3.54,1.64,26.67,18.86,48.2,Moderate
1007.5,245.6,133.1,0.4,7.44,3.4,72.63,9.16,59.54,Moderate
635.8,66.7,68.9,18.0,9.48,2.85,13.65,41.85,24.33,Poor
1076.7,145.5,98.1,111.7,9.35,0.34,13.89,10.34,41.08,Moderate
984.0,21.0,79.5,130.5,9.29,0.95,29.27,17.6,44.04,Moderate
961.0,196.2,102.9,95.4,5.13,0.3,23.85,36.2,55.16,Moderate
701.6,43.5,23.0,139.8,5.94,2.14,94.71,13.31,50.69,Moderate
370.0,74.2,16.8,47.3,7.62,3.31,69.81,6.61,39.43,Poor
1003.1,91.8,12.8,74.5,5.63,2.05,67.98,15.41,56.92,Moderate
1188.8,8.7,56.6,135.7,7.99,1.0,47.97,37.16,53.75,Moderate
167.8,3.3,116.3,294.8,4.28,3.29,39.62,30.21,43.63,Moderate
773.6,163.1,36.2,243.8,3.63,0.26,88.93,22.74,49.55,Moderate
154.5,253.4,116.1,99.5,3.76,1.84,20.62,27.96,47.59,Moderate
986.0,110.6,4.1,205.0,4.54,0.86,22.41,16.19,47.06,Moderate
1060.1,9.7,86.7,73.7,5.27,1.65,56.21,7.44,54.65,Moderate
335.7,38.4,27.9,265.4,6.65,2.52,79.6,36.79,57.28,Moderate
1187.3,218.9,50.3,163.4,6.41,3.65,51.72,20.54,72.1,Healthy
215.8,89.3,30.7,268.7,8.17,0.23,97.21,26.18,47.86,Moderate
920.2,279.9,136.4,30.0,7.44,1.07,80.91,41.69,66.57,Healthy
67.1,279.0,30.7,254.0,8.28,1.42,83.05,38.81,53.88,Moderate
211.3,165.9,112.9,209.3,8.98,0.11,70.15,42.9,45.87,Moderate
676.3,157.7,26.4,296.4,8.79,1.97,33.74,24.62,53.2,Moderate
108.3,65.1,30.6,157.9,3.5,3.67,23.74,10.22,23.76,Poor
860.3,257.3,118.2,97.1,3.63,2.35,90.3,35.97,48.82,Moderate
1015.8,241.0,134.5,112.1,9.15,1.58,14.4,17.07,52.65,Moderate
163.7,44.1,132.8,237.6,9.26,2.6,21.2,43.75,34.0,Poor
832.3,260.1,110.2,67.0,7.03,0.7,33.53,32.54,69.68,Healthy
152.8,204.1,132.8,284.6,5.85,3.98,94.76,6.3,56.18,Moderate
722.9,257.9,135.5,66.3,6.89,3.75,18.08,34.81,59.08,Moderate
285.6,275.1,23.5,265.6,4.03,2.84,64.44,40.47,46.96,Moderate
536.0,74.3,34.9,20.3,5.04,0.43,5.12,20.44,39.12,Poor
879.1,271.3,123.8,147.9,5.77,2.18,14.43,24.18,69.89,Healthy
1036.9,182.3,96.2,48.8,3.94,3.38,32.43,17.75,42.89,Moderate
1142.0,20.8,23.8,112.6,7.89,2.19,88.53,8.72,43.58,Moderate
712.8,171.8,67.6,9.3,9.15,0.66,87.75,11.28,40.33,Moderate
121.5,57.6,26.6,209.2,7.83,2.92,29.67,16.26,42.57,Moderate
285.1,13.9,80.0,252.0,4.42,1.44,44.77,16.78,50.23,Moderate
794.4,168.1,28.0,7.7,4.52,1.17,12.62,38.75,38.76,Poor
370.0,111.3,68.5,198.3,4.05,2.18,22.19,40.42,36.3,Poor
443.3,124.8,36.9,139.5,4.86,1.07,10.73,35.09,43.49,Moderate
801.0,24.0,48.1,162.4,9.32,2.36,56.48,38.63,40.71,Moderate
982.1,117.2,75.0,260.1,6.35,3.53,49.29,8.16,64.78,Moderate
1083.3,200.0,70.3,270.1,8.3,2.71,62.69,9.81,60.48,Moderate
908.6,48.4,137.8,291.6,8.35,0.5,44.37,44.53,55.01,Moderate
522.5,279.2,87.8,250.2,5.05,3.64,90.02,7.68,52.5,Moderate
465.7,111.3,45.7,82.9,6.25,3.49,78.15,29.92,55.34,Moderate
627.1,117.5,58.0,44.5,7.03,3.03,92.39,42.0,46.44,Moderate
675.2,28.3,40.1,160.7,5.56,1.64,40.62,24.42,59.05,Moderate
730.8,10.5,38.6,43.2,7.15,2.77,8.61,40.58,37.23,Poor
397.8,66.5,104.4,276.3,8.88,0.08,81.02,17.12,48.4,Moderate
336.4,137.7,97.5,29.5,8.71,0.54,95.6,22.72,44.85,Moderate
991.0,75.4,58.3,193.7,4.63,0.85,81.63,34.64,52.3,Moderate
911.4,242.8,114.9,154.6,4.45,1.24,52.13,10.43,63.24,Moderate
1021.6,246.2,4.1,57.8,8.5,3.35,28.2,23.26,45.39,Moderate
1101.6,197.3,38.4,247.1,6.53,2.54,16.52,6.22,62.19,Moderate
447.0,166.3,24.9,261.1,7.02,1.4,20.21,40.78,57.61,Moderate
898.8,192.9,39.9,116.0,4.48,2.29,94.74,39.28,43.17,Moderate
776.9,189.8,37.7,122.9,3.62,3.12,76.38,5.36,37.54,Poor
1093.8,181.3,84.2,2.5,5.01,3.22,33.41,43.68,44.14,Moderate
771.3,118.7,52.7,104.6,5.01,1.87,67.98,37.97,53.07,Moderate
476.6,28.6,71.6,198.7,8.56,1.5,65.2,29.36,52.99,Moderate
358.2,30.3,8.9,296.5,7.34,3.45,29.29,33.44,45.91,Moderate
1070.8,83.7,21.0,229.6,8.9,3.22,79.62,29.0,43.57,Moderate
792.6,190.6,101.0,196.6,9.48,1.04,43.93,20.53,59.06,Moderate
42.4,198.3,80.1,57.0,7.86,0.89,54.72,36.4,55.98,Moderate
1087.8,188.1,71.0,253.6,8.54,3.51,21.85,8.9,45.24,Moderate
153.5,72.4,113.2,228.9,4.6,2.72,36.21,8.57,43.93,Moderate
426.3,208.4,43.0,236.4,5.49,1.04,32.35,39.05,59.34,Moderate
564.6,242.6,81.7,283.3,3.93,3.56,51.54,39.7,48.43,Moderate
458.0,83.5,7.6,256.3,4.32,0.8,43.05,27.78,49.05,Moderate
1087.9,128.1,44.3,214.7,8.17,1.95,63.69,12.07,58.76,Moderate
761.4,1.3,38.3,228.4,4.51,3.06,50.53,35.54,42.72,Moderate
105.6,172.1,88.7,121.0,9.29,1.53,8.51,12.98,37.48,Poor
447.7,3.9,45.1,250.0,4.64,2.71,63.28,14.95,47.17,Moderate
832.2,96.4,18.1,115.1,7.03,0.67,81.62,16.93,59.44,Moderate
349.0,203.8,83.5,101.4,8.83,3.98,36.87,41.06,36.16,Poor
431.1,52.8,132.7,275.5,5.92,0.91,72.63,10.25,67.9,Healthy
880.9,165.1,23.7,110.0,7.4,0.15,86.52,15.23,55.61,Moderate
641.7,13.6,139.3,198.6,7.42,0.08,69.15,21.67,65.54,Healthy
456.3,153.2,66.4,45.9,7.67,2.52,33.0,31.47,50.24,Moderate
795.0,75.6,84.8,41.1,8.48,0.42,71.85,9.71,45.72,Moderate
136.8,29.8,27.8,59.9,5.08,2.09,23.76,33.14,37.03,Poor
354.4,11.0,69.5,62.3,9.1,1.32,5.25,31.87,30.48,Poor
1088.3,233.9,93.7,44.7,4.04,2.05,72.29,9.05,50.29,Moderate
307.1,64.7,138.4,88.8,6.29,0.4,21.25,6.58,54.96,Moderate
348.7,224.4,43.8,221.6,4.07,3.03,9.27,39.08,34.34,Poor
796.0,47.7,50.1,131.3,7.23,3.51,13.64,37.6,41.99,Moderate
219.4,112.2,134.7,81.5,5.81,3.4,79.39,30.95,55.75,Moderate
956.3,31.7,97.5,17.6,9.15,0.64,43.69,28.63,44.91,Moderate
962.7,190.0,25.4,113.9,5.65,0.12,68.66,38.54,59.31,Moderate
1168.1,36.6,128.9,33.9,5.97,0.18,29.33,17.57,60.5,Moderate
845.5,189.8,107.5,173.0,6.89,3.91,67.3,18.53,69.41,Healthy
627.7,196.2,13.3,198.5,4.99,1.38,67.9,20.4,62.53,Moderate
1006.8,156.3,138.3,16.4,7.36,0.63,83.94,39.07,61.01,Moderate
1043.3,21.0,68.8,72.3,9.32,0.2,25.71,30.73,37.72,Poor
483.9,65.8,64.3,240.4,6.19,3.43,46.58,9.75,56.94,Moderate
596.8,182.9,14.4,123.7,6.84,0.0,13.45,29.17,55.52,Moderate
742.9,85.3,71.2,62.1,7.53,3.8,38.79,7.17,43.53,Moderate
267.5,127.2,78.4,185.9,6.34,2.63,71.58,9.56,62.19,Moderate
911.2,62.1,47.8,249.0,9.29,1.17,53.54,33.08,52.42,Moderate
54.9,46.0,19.7,215.1,7.83,0.43,61.81,12.5,50.18,Moderate
1116.3,110.0,64.0,234.4,7.8,0.43,43.55,42.07,57.4,Moderate
1005.0,164.9,108.1,135.2,7.45,3.82,17.52,24.95,56.98,Moderate
636.4,13.6,130.9,251.6,6.4,2.03,90.67,12.09,65.28,Healthy
694.3,204.5,18.0,116.2,7.1,3.53,51.88,20.39,60.27,Moderate
1175.4,256.5,106.7,82.1,9.28,3.88,47.11,10.33,47.53,Moderate
495.3,196.0,104.8,89.7,7.71,3.44,71.2,42.42,51.04,Moderate
759.1,56.2,87.4,87.2,5.57,2.69,96.26,31.0,50.41,Moderate
1150.0,141.1,97.2,96.7,4.19,1.41,49.67,27.83,58.39,Moderate
800.6,116.9,104.7,252.4,5.22,3.39,80.17,25.91,60.46,Moderate
30.3,40.7,93.8,60.0,8.0,0.64,31.66,15.02,44.09,Moderate
1007.3,193.4,41.3,226.1,3.69,3.26,14.53,39.72,36.79,Poor
887.4,242.2,103.9,168.4,4.93,3.14,79.29,16.51,59.53,Moderate
797.4,259.4,54.3,287.0,9.35,1.25,56.35,5.52,57.93,Moderate
301.6,173.8,109.3,261.0,8.48,3.65,70.53,30.91,52.9,Moderate
906.1,153.1,84.5,232.8,9.29,1.18,21.5,32.31,51.09,Moderate
224.4,48.7,71.9,113.2,6.07,2.23,17.1,28.36,52.2,Moderate
306.0,92.6,99.4,46.4,4.42,1.29,9.73,42.3,35.14,Poor
738.7,185.3,68.7,171.8,5.65,3.14,34.56,13.8,57.26,Moderate
220.6,19.1,70.7,124.8,6.72,0.37,25.57,13.53,52.95,Moderate
398.3,101.0,30.6,225.8,6.68,3.99,81.6,44.25,50.21,Moderate
10.6,187.3,62.4,271.3,7.18,2.48,94.18,32.3,58.31,Moderate
385.1,256.5,132.3,115.8,6.74,1.13,89.75,37.88,70.68,Healthy
449.9,224.8,62.4,13.2,8.89,0.77,52.79,42.93,43.96,Moderate
200.9,267.8,75.3,2.2,3.89,2.68,76.94,39.6,38.79,Poor
509.1,29.1,75.3,210.8,9.36,3.1,65.13,42.59,37.29,Poor
896.3,43.1,64.3,99.5,4.03,0.22,78.86,27.32,43.96,Moderate
690.0,63.7,36.2,116.4,7.28,1.73,6.57,31.93,48.18,Moderate
641.8,179.6,86.6,226.8,7.01,2.8,11.75,42.12,54.56,Moderate
127.4,220.3,42.2,26.0,8.09,1.75,41.75,31.43,50.03,Moderate
568.8,149.4,19.1,117.3,8.28,2.18,94.29,10.76,41.3,Moderate
812.7,256.0,111.3,218.8,5.74,3.8,56.48,27.2,72.56,Healthy
147.9,1.4,83.5,161.1,9.18,1.22,74.59,41.14,38.57,Poor
412.6,115.5,90.4,153.8,4.47,0.88,82.63,12.77,49.32,Moderate
217.6,223.9,119.3,255.4,9.09,3.98,47.9,26.99,51.74,Moderate
348.8,18.9,13.7,217.7,6.42,1.32,16.92,31.22,56.38,Moderate
120.1,173.5,126.0,95.3,6.2,2.47,33.43,28.37,64.22,Moderate
678.7,102.1,44.3,128.5,3.53,0.98,25.6,34.59,40.13,Moderate
523.3,235.2,18.8,219.9,8.77,1.85,38.36,17.22,51.22,Moderate
662.0,49.2,84.9,252.5,8.65,0.56,55.09,15.53,54.28,Moderate
1063.6,21.4,10.6,5.6,6.54,0.12,59.12,21.21,62.73,Moderate
708.0,253.8,77.2,163.0,9.49,1.89,77.09,19.63,55.59,Moderate
268.0,216.2,102.7,87.3,6.29,2.04,41.9,25.09,71.22,Healthy
795.2,237.4,112.9,184.2,4.5,2.06,46.5,12.17,59.72,Moderate
1138.5,184.6,135.5,220.8,6.4,1.44,25.35,24.51,82.14,Healthy
75.4,103.4,6.0,62.0,8.95,1.45,48.68,23.19,41.76,Moderate
55.7,274.6,45.4,211.1,6.63,3.32,82.64,15.53,63.3,Moderate
653.2,48.7,91.5,109.6,7.42,3.34,53.05,20.05,56.41,Moderate
1088.7,144.6,49.4,260.3,6.42,1.93,61.19,25.07,81.24,Healthy
166.8,46.4,10.8,193.0,4.77,0.75,38.69,33.69,43.52,Moderate
142.0,64.5,113.6,216.1,6.39,1.92,24.6,11.45,60.66,Moderate
1000.0,6.3,6.0,172.0,4.47,2.52,8.64,27.89,35.76,Poor
67.1,72.3,25.2,287.5,7.1,2.25,6.73,33.78,47.97,Moderate
794.1,79.4,12.0,134.8,9.46,3.47,20.86,38.21,26.75,Poor
721.0,222.5,114.9,54.6,7.46,1.06,72.35,18.71,69.86,Healthy
544.2,165.4,32.2,115.6,4.15,0.81,84.94,25.17,48.08,Moderate
503.8,41.9,13.5,142.8,7.19,0.16,77.9,25.13,55.81,Moderate
141.0,135.0,18.2,181.0,8.47,3.59,77.06,30.97,39.72,Poor
626.5,103.7,6.1,158.9,4.88,3.21,78.43,20.25,45.83,Moderate
706.9,207.6,106.6,209.0,4.09,0.54,49.37,14.3,57.14,Moderate
1030.9,79.3,122.7,122.6,4.63,2.84,78.42,28.12,53.71,Moderate
141.4,2.0,91.6,206.3,5.4,1.45,19.39,31.06,50.63,Moderate
304.4,239.4,59.3,109.7,5.15,2.72,75.21,21.53,57.39,Moderate
940.5,135.1,51.8,166.5,5.02,1.23,37.03,33.22,58.23,Moderate
882.9,239.4,92.3,224.3,6.18,2.8,20.05,13.58,66.41,Healthy
480.7,94.8,77.1,209.1,7.74,0.64,94.71,5.21,49.24,Moderate
109.3,40.7,129.6,130.6,3.88,0.89,12.44,6.51,33.03,Poor
461.2,275.6,86.0,156.3,7.77,2.39,92.95,37.81,55.77,Moderate
768.3,122.9,28.2,197.1,8.32,1.14,8.13,28.98,47.88,Moderate
619.0,64.9,23.7,10.8,4.94,0.0,19.64,44.87,30.73,Poor
935.6,98.9,55.3,175.8,6.61,2.95,11.38,8.61,53.26,Moderate
341.4,232.3,128.1,104.4,9.28,1.11,61.39,12.78,56.78,Moderate
1115.7,161.0,36.6,122.1,4.14,0.29,32.37,42.88,40.92,Moderate
963.5,267.9,122.7,243.9,6.95,2.78,94.84,27.53,74.46,Healthy
924.0,212.1,134.6,137.7,6.26,2.35,7.54,9.65,63.26,Moderate
81.1,177.4,139.2,203.1,4.88,1.26,93.86,25.66,61.44,Moderate
11.7,233.0,34.8,27.9,7.54,3.28,12.07,42.26,35.74,Poor
571.9,99.0,125.2,80.7,9.18,2.73,89.62,24.96,44.0,Moderate
239.6,205.9,122.2,62.0,4.72,1.0,62.53,11.24,58.02,Moderate
128.0,257.7,94.6,199.0,7.18,3.06,55.36,6.69,62.44,Moderate
578.8,173.8,68.9,295.6,8.88,3.48,50.64,44.38,43.99,Moderate
1099.2,78.5,31.1,173.0,3.82,3.2,49.48,26.63,44.89,Moderate
603.0,110.2,96.1,52.4,9.36,2.79,47.79,32.57,41.95,Moderate
14.2,59.0,81.3,97.6,7.18,1.04,56.02,14.49,59.54,Moderate
565.6,171.7,51.2,149.6,4.76,2.8,39.62,39.17,45.89,Moderate
335.6,50.4,18.4,172.8,4.87,0.4,30.11,14.43,42.16,Moderate
518.7,106.6,20.4,287.7,4.4,3.22,21.42,24.98,42.78,Moderate
1194.7,237.8,72.4,216.2,8.21,1.2,57.28,27.71,73.05,Healthy
478.1,193.4,8.4,244.1,6.36,2.52,46.84,18.39,67.85,Healthy
433.2,156.9,130.5,77.3,3.62,0.48,85.67,43.52,41.1,Moderate
238.7,161.3,90.9,52.4,8.18,1.42,67.61,24.5,59.01,Moderate
883.8,249.1,53.3,86.0,7.29,0.58,20.58,37.31,57.96,Moderate
404.9,176.8,80.0,254.7,3.93,0.65,26.22,17.68,49.14,Moderate
349.6,74.9,90.3,81.4,6.17,3.45,38.77,28.48,55.55,Moderate
1158.6,115.9,25.7,6.9,7.87,2.65,92.46,33.03,44.78,Moderate
96.1,46.7,14.4,19.1,8.77,2.19,7.45,20.88,26.26,Poor
918.0,23.3,36.7,46.6,7.43,3.54,33.77,14.9,43.09,Moderate
341.0,175.4,18.4,251.6,3.67,2.65,85.01,18.01,42.81,Moderate
571.4,273.0,75.7,81.7,6.17,3.88,69.88,12.08,62.64,Moderate
717.1,176.7,89.0,169.2,6.64,2.56,33.8,18.89,68.94,Healthy
647.6,225.3,61.9,109.7,5.06,1.21,5.01,37.62,49.6,Moderate
1017.5,96.3,65.7,2.5,9.03,3.79,49.37,5.37,32.19,Poor
516.5,82.0,32.4,2.2,5.74,1.65,57.13,20.79,58.63,Moderate
195.9,206.4,54.6,113.5,5.08,1.69,27.28,35.58,49.97,Moderate
1091.9,226.1,95.8,85.4,7.96,3.24,43.4,39.14,54.4,Moderate
218.9,81.1,89.2,185.3,5.13,2.49,22.46,5.78,42.51,Moderate
59.6,149.8,26.0,30.7,5.12,2.86,72.62,14.31,43.23,Moderate
180.8,138.2,47.9,93.5,8.3,3.99,48.12,36.66,38.9,Poor
396.3,236.2,133.2,16.8,8.15,0.29,48.72,12.69,56.54,Moderate
1009.8,228.8,116.0,36.6,8.11,1.0,76.72,22.72,66.45,Healthy
885.1,9.4,64.5,231.3,6.63,3.93,48.97,32.26,60.86,Moderate
374.5,90.5,88.1,12.7,9.12,2.08,28.56,30.54,36.89,Poor
238.5,248.5,120.9,65.3,4.18,2.53,35.18,11.69,45.45,Moderate
331.3,33.5,110.5,2.7,3.75,3.13,49.2,28.85,36.99,Poor
445.7,25.1,22.1,27.4,7.21,3.72,97.72,30.01,38.35,Poor
71.7,180.5,98.2,237.4,4.25,0.93,96.3,36.54,47.53,Moderate
908.0,225.5,61.4,57.9,7.64,1.43,17.53,40.95,52.75,Moderate
582.4,122.5,41.3,209.1,4.64,0.75,37.33,34.3,50.5,Moderate
330.4,232.8,128.0,166.4,3.91,0.62,32.5,15.53,51.88,Moderate
440.5,0.2,89.3,113.7,4.61,0.07,84.69,36.04,40.26,Moderate
286.5,201.9,92.2,161.7,5.82,2.1,51.27,27.06,69.39,Healthy
735.6,90.3,89.7,33.1,6.64,0.27,82.67,10.19,59.26,Moderate
1048.2,56.6,68.0,29.6,6.93,3.35,66.19,26.03,60.41,Moderate
841.6,71.7,51.3,181.8,3.93,3.72,24.41,24.66,37.55,Poor
1067.7,22.4,112.1,18.2,6.85,3.75,43.68,19.76,57.66,Moderate
850.1,230.6,37.2,12.2,3.92,1.22,92.85,43.42,39.33,Poor
116.5,203.0,74.4,56.8,6.66,1.0,63.16,12.16,68.03,Healthy
899.0,116.3,14.8,191.6,5.65,1.83,66.87,40.31,58.94,Moderate
200.2,50.5,56.2,101.3,4.45,3.99,46.2,19.09,37.18,Poor
378.2,277.6,45.5,111.5,8.09,1.72,72.51,29.34,59.75,Moderate
675.8,59.9,107.2,277.8,5.02,3.85,46.62,20.88,56.26,Moderate
871.6,275.2,83.4,155.3,9.46,1.21,32.93,13.88,55.34,Moderate
1026.9,6.1,115.1,206.9,5.16,2.21,56.74,42.04,56.95,Moderate
185.7,10.6,49.8,41.5,5.7,2.33,26.67,37.44,40.62,Moderate
110.3,111.9,128.5,220.3,7.84,3.17,21.08,38.03,46.31,Moderate
827.5,161.3,127.1,178.6,5.3,2.92,58.59,8.14,62.07,Moderate
67.1,215.9,48.7,245.1,6.0,3.47,85.89,14.07,56.89,Moderate
783.3,168.6,1.6,233.2,5.79,1.22,8.83,26.6,60.48,Moderate
179.5,140.7,30.9,15.2,7.89,1.57,46.44,28.81,50.67,Moderate
605.7,62.2,40.6,118.3,4.29,0.33,58.14,6.97,42.0,Moderate
479.0,23.8,70.3,232.1,4.28,0.54,57.01,24.51,53.83,Moderate
782.7,54.9,86.2,220.7,4.98,0.29,77.24,17.94,57.02,Moderate
1109.0,25.1,94.0,127.1,5.59,1.28,60.23,5.97,62.38,Moderate
365.8,276.5,86.3,297.0,6.15,0.58,9.17,37.73,66.0,Healthy
239.6,104.7,106.1,255.8,4.17,0.22,93.25,42.07,41.11,Moderate
1042.5,229.6,1.9,208.1,4.17,1.8,7.12,13.36,43.16,Moderate
645.6,57.1,73.3,77.6,6.4,2.92,18.15,32.95,52.47,Moderate
22.1,163.2,92.9,13.0,4.52,1.14,78.39,29.72,49.39,Moderate
63.7,183.3,1.2,116.6,5.13,3.41,66.39,39.57,42.35,Moderate
22.9,242.9,90.9,69.4,5.78,3.91,14.26,17.62,48.99,Moderate
1040.1,148.8,26.1,150.2,6.25,3.71,7.0,14.9,50.89,Moderate
635.3,93.4,55.1,47.1,5.58,1.41,63.15,14.45,59.47,Moderate
1173.9,140.4,113.7,187.7,8.77,3.56,80.78,6.18,45.26,Moderate
665.9,78.5,21.2,269.2,7.44,0.35,40.55,43.42,52.63,Moderate
734.9,175.1,31.8,72.1,4.42,3.88,89.61,18.17,38.87,Poor
650.7,57.9,19.4,162.4,8.3,3.45,33.74,33.21,38.06,Poor
628.6,37.9,139.4,292.7,4.37,3.73,90.29,17.7,46.49,Moderate
668.8,265.6,16.6,95.3,8.78,2.91,76.19,40.21,41.63,Moderate
496.8,115.2,62.0,280.1,8.86,3.73,30.46,36.16,38.32,Poor
128.1,51.7,106.7,183.6,5.1,2.27,26.47,14.29,47.5,Moderate
824.9,100.6,96.3,143.0,6.51,2.42,71.22,19.96,71.86,Healthy
1022.6,137.6,19.3,58.0,3.69,3.06,6.4,15.79,29.78,Poor
495.7,207.9,138.4,227.3,3.9,3.71,96.66,39.69,41.35,Moderate
587.9,91.0,64.1,74.0,5.93,0.17,73.39,20.21,60.7,Moderate
375.5,171.2,103.9,178.1,6.65,3.5,78.18,25.83,67.44,Healthy
541.9,231.6,5.9,298.8,6.61,1.58,73.37,27.31,76.63,Healthy
619.4,176.6,6.9,87.4,5.89,1.22,81.97,23.45,64.12,Moderate
507.0,171.7,7.6,155.1,4.35,3.32,47.01,33.91,41.18,Moderate
135.8,218.0,131.3,208.8,4.31,1.65,46.93,12.16,56.69,Moderate
708.4,199.5,28.3,136.4,5.0,2.77,89.37,36.86,47.14,Moderate
862.0,34.6,16.0,134.8,5.68,2.1,40.72,36.64,51.36,Moderate
614.0,265.9,53.0,114.2,8.11,3.65,57.59,31.38,54.99,Moderate
180.1,243.3,25.0,213.6,6.02,1.24,76.48,22.85,71.64,Healthy
751.7,32.9,18.4,60.9,7.24,1.01,47.65,39.22,52.22,Moderate
652.2,1.6,123.6,71.4,7.03,1.9,43.14,8.18,56.52,Moderate
720.1,68.5,76.6,185.9,6.85,3.3,9.55,10.93,49.54,Moderate
783.9,10.3,119.5,200.1,8.53,1.19,90.6,6.96,47.45,Moderate
500.3,49.9,94.1,183.3,7.65,2.38,78.22,12.1,53.38,Moderate
546.4,162.1,130.4,27.9,5.3,1.47,40.24,7.71,56.63,Moderate
512.8,154.1,41.0,40.4,7.67,1.1,54.02,25.99,61.21,Moderate
835.0,171.4,15.3,218.9,7.27,3.95,49.98,32.55,58.02,Moderate
1120.7,276.2,40.2,182.7,5.4,2.1,97.54,19.15,63.65,Moderate
155.7,157.5,72.8,189.6,6.46,0.72,61.67,33.34,72.15,Healthy
1175.1,0.4,3.4,187.6,4.21,3.39,79.36,44.96,30.73,Poor
496.8,93.5,78.5,191.3,3.57,0.8,31.19,36.61,42.74,Moderate
369.3,141.9,45.3,1.8,7.62,1.37,72.37,29.64,55.63,Moderate
34.9,49.2,46.3,101.4,7.53,3.66,79.14,30.83,42.25,Moderate
577.8,175.6,124.9,161.1,5.51,3.14,43.5,34.7,60.1,Moderate
1002.1,83.8,101.5,94.7,6.72,0.83,68.75,36.98,68.93,Healthy
1065.6,99.0,135.7,84.1,3.69,3.93,63.27,38.7,44.0,Moderate
685.2,109.1,83.3,259.4,8.01,2.82,34.25,6.27,49.38,Moderate
496.6,139.2,33.3,135.6,9.2,0.86,33.12,9.49,39.4,Poor
941.9,217.8,127.9,133.1,3.65,1.93,51.51,12.61,56.76,Moderate
1108.4,205.1,73.3,232.7,4.36,3.49,81.46,42.52,47.14,Moderate
812.1,37.2,101.4,137.8,7.78,2.09,5.38,42.29,42.13,Moderate
824.5,166.4,12.2,140.1,3.78,2.08,66.29,17.5,48.02,Moderate
693.1,87.4,124.9,96.3,4.66,1.11,34.68,22.64,57.22,Moderate
141.2,41.8,38.3,4.6,7.24,2.06,24.21,19.01,44.69,Moderate
382.2,39.6,98.6,85.0,4.97,0.28,62.03,18.55,53.87,Moderate
532.4,36.4,65.9,202.6,4.14,0.22,44.66,12.16,42.52,Moderate
715.3,166.0,117.1,209.8,7.2,1.25,81.02,33.52,71.27,Healthy
805.0,149.4,136.3,226.7,6.29,0.53,80.6,41.79,71.05,Healthy
561.9,127.6,95.8,213.1,6.29,0.93,25.81,39.44,64.62,Moderate
740.3,255.6,54.9,209.9,7.49,3.16,87.06,23.13,63.34,Moderate
36.3,133.1,49.2,138.4,4.52,3.07,61.21,10.1,42.21,Moderate
123.5,228.9,111.5,97.8,7.4,3.17,54.55,21.03,63.32,Moderate
496.1,173.8,76.7,292.2,5.8,1.36,80.69,28.64,71.98,Healthy
941.2,121.9,110.2,163.4,4.92,2.65,12.24,42.23,44.9,Moderate
689.0,136.3,82.9,138.9,6.83,3.29,21.38,43.24,51.22,Moderate
83.5,30.4,114.0,231.4,5.77,1.98,66.4,8.62,59.25,Moderate
980.4,248.4,126.5,190.8,3.5,0.59,18.88,26.25,57.19,Moderate
468.0,161.8,27.4,204.5,5.4,2.28,89.93,17.18,54.37,Moderate
1132.0,121.7,137.6,103.3,4.04,0.03,96.74,21.17,49.53,Moderate
153.1,82.4,51.7,164.7,3.82,2.81,81.33,19.37,37.95,Poor
1033.5,242.4,32.9,210.7,5.87,1.27,40.6,20.26,74.38,Healthy
654.1,185.5,66.5,56.5,5.81,3.7,83.12,11.17,51.16,Moderate
1196.9,187.6,18.8,21.5,3.59,2.89,50.26,22.47,46.25,Moderate
1188.3,23.7,89.9,124.8,6.24,3.16,61.21,22.03,68.16,Healthy
215.8,142.6,77.3,135.0,5.63,0.74,61.23,28.12,65.8,Healthy
1016.2,66.3,70.2,123.3,6.78,1.47,95.98,27.73,64.77,Moderate
845.9,31.7,67.4,207.1,4.35,2.93,96.47,44.35,34.35,Poor
934.6,130.2,11.0,267.0,4.03,1.89,73.98,43.42,44.32,Moderate
93.7,177.4,111.7,93.7,3.82,1.37,77.4,23.75,52.35,Moderate
615.2,131.4,102.7,126.3,9.26,3.19,31.9,6.41,36.13,Poor
1107.4,209.8,101.8,169.1,3.87,1.89,20.72,7.06,46.96,Moderate
1188.4,226.5,87.4,86.0,4.0,2.02,84.18,16.11,51.87,Moderate
159.0,78.7,120.1,4.3,4.17,0.7,60.03,11.05,44.43,Moderate
536.0,226.2,36.6,210.2,6.41,3.2,85.17,18.71,65.52,Healthy
101.3,40.6,130.8,46.2,6.48,3.97,76.64,14.52,54.58,Moderate
528.2,178.5,29.5,220.3,5.57,2.57,75.26,9.64,56.4,Moderate
201.1,111.6,42.2,223.8,8.01,2.13,40.32,33.22,50.44,Moderate
569.5,40.6,121.8,3.6,9.06,1.8,68.1,43.47,38.67,Poor
819.5,11.5,128.5,191.2,9.24,1.73,90.38,39.33,42.74,Moderate
402.0,74.8,13.8,196.3,5.85,3.09,74.67,34.37,51.64,Moderate
706.5,54.6,47.2,207.1,4.58,2.19,67.57,38.27,47.8,Moderate
14.4,27.4,14.5,133.8,4.82,1.13,22.96,5.95,34.15,Poor
